# use_svdd=True
# num_clients=10, num_benign=7, num_malicious=3
# attack_type=gaussian_noise
# latent_dim=128
# total_rounds=300
# round, test_acc, attack_success_rate, false_positive_rate
1, 0.1000, nan, nan
2, 0.1000, nan, nan
3, 0.1000, nan, nan
4, 0.1000, nan, nan
5, 0.1637, nan, nan
6, 0.1135, nan, nan
7, 0.2047, nan, nan
8, 0.1957, nan, nan
9, 0.2498, nan, nan
10, 0.2965, nan, nan
11, 0.3345, nan, nan
12, 0.3231, nan, nan
13, 0.3179, nan, nan
14, 0.3037, nan, nan
15, 0.3261, nan, nan
16, 0.2779, nan, nan
17, 0.3704, nan, nan
18, 0.3624, nan, nan
19, 0.3411, nan, nan
20, 0.3472, nan, nan
21, 0.3989, nan, nan
22, 0.2938, nan, nan
23, 0.3864, nan, nan
24, 0.3361, nan, nan
25, 0.3800, nan, nan
26, 0.3930, nan, nan
27, 0.3913, nan, nan
28, 0.4073, nan, nan
29, 0.4169, nan, nan
30, 0.3317, nan, nan
31, 0.3606, nan, nan
32, 0.3967, nan, nan
33, 0.3951, nan, nan
34, 0.4369, nan, nan
35, 0.3394, nan, nan
36, 0.4063, nan, nan
37, 0.4021, nan, nan
38, 0.4404, nan, nan
39, 0.4296, nan, nan
40, 0.3885, nan, nan
41, 0.4739, nan, nan
42, 0.4594, nan, nan
43, 0.4892, nan, nan
44, 0.3837, nan, nan
45, 0.3721, nan, nan
46, 0.4735, nan, nan
47, 0.3566, nan, nan
48, 0.4979, nan, nan
49, 0.4671, nan, nan
50, 0.4771, nan, nan
51, 0.1694, 1.0000, 0.2857
52, 0.1000, 1.0000, 0.0000
53, 0.1000, 1.0000, 0.0000
54, 0.1000, 1.0000, 0.0000
55, 0.1000, 1.0000, 0.0000
56, 0.1000, 1.0000, 0.0000
57, 0.1000, 1.0000, 0.0000
58, 0.1000, 1.0000, 0.0000
59, 0.1000, 1.0000, 0.0000
60, 0.1000, 1.0000, 0.0000
61, 0.1000, 1.0000, 0.0000
62, 0.1000, 1.0000, 0.0000
63, 0.1000, 1.0000, 0.0000
64, 0.1000, 1.0000, 0.0000
65, 0.1000, 1.0000, 0.0000
66, 0.1000, 1.0000, 0.0000
67, 0.1000, 1.0000, 0.0000
68, 0.1000, 1.0000, 0.0000
69, 0.1000, 0.6667, 0.0000
70, 0.1000, 1.0000, 0.0000
71, 0.1000, 1.0000, 0.0000
72, 0.1000, 1.0000, 0.0000
73, 0.1000, 0.6667, 0.0000
74, 0.1000, 1.0000, 0.0000
75, 0.1000, 1.0000, 0.0000
76, 0.1000, 0.6667, 0.0000
77, 0.1000, 0.3333, 0.0000
78, 0.1000, 1.0000, 0.0000
79, 0.1000, 1.0000, 0.0000
80, 0.1000, 1.0000, 0.0000
81, 0.1000, 0.6667, 0.0000
82, 0.1000, 1.0000, 0.0000
83, 0.1000, 0.6667, 0.0000
84, 0.1000, 1.0000, 0.0000
85, 0.1000, 1.0000, 0.0000
86, 0.1000, 0.6667, 0.0000
87, 0.1000, 0.6667, 0.0000
88, 0.1000, 1.0000, 0.0000
89, 0.1000, 1.0000, 0.0000
90, 0.1000, 0.3333, 0.0000
91, 0.1000, 1.0000, 0.0000
92, 0.1000, 0.6667, 0.0000
93, 0.1000, 1.0000, 0.0000
94, 0.1000, 0.3333, 0.0000
95, 0.1000, 0.6667, 0.0000
96, 0.1000, 1.0000, 0.0000
97, 0.1000, 1.0000, 0.0000
98, 0.1000, 1.0000, 0.0000
99, 0.1000, 0.6667, 0.0000
100, 0.1000, 1.0000, 0.0000
101, 0.1000, 1.0000, 0.0000
102, 0.1000, 1.0000, 0.0000
103, 0.1000, 0.6667, 0.0000
104, 0.1000, 1.0000, 0.0000
105, 0.1000, 1.0000, 0.0000
106, 0.1000, 1.0000, 0.0000
107, 0.1000, 1.0000, 0.0000
108, 0.1000, 1.0000, 0.0000
109, 0.1000, 0.6667, 0.0000
110, 0.1000, 0.6667, 0.0000
111, 0.1000, 0.6667, 0.0000
112, 0.1000, 1.0000, 0.0000
113, 0.1000, 1.0000, 0.0000
114, 0.1000, 0.3333, 0.1429
115, 0.1000, 0.6667, 0.0000
116, 0.1000, 0.6667, 0.0000
117, 0.1000, 1.0000, 0.0000
118, 0.1000, 0.6667, 0.0000
119, 0.1000, 1.0000, 0.0000
120, 0.1000, 0.6667, 0.0000
121, 0.1000, 1.0000, 0.0000
122, 0.1000, 0.3333, 0.0000
123, 0.1000, 0.6667, 0.0000
124, 0.1000, 1.0000, 0.0000
125, 0.1000, 1.0000, 0.0000
126, 0.1000, 1.0000, 0.0000
127, 0.1000, 1.0000, 0.0000
128, 0.1000, 0.6667, 0.0000
129, 0.1000, 1.0000, 0.0000
130, 0.1000, 0.3333, 0.0000
131, 0.1000, 0.6667, 0.0000
132, 0.1000, 1.0000, 0.0000
133, 0.1000, 1.0000, 0.0000
134, 0.1000, 0.3333, 0.0000
135, 0.1000, 1.0000, 0.0000
136, 0.1000, 1.0000, 0.0000
137, 0.1000, 0.3333, 0.0000
138, 0.1000, 1.0000, 0.0000
139, 0.1000, 1.0000, 0.0000
140, 0.1000, 1.0000, 0.0000
141, 0.1000, 1.0000, 0.0000
142, 0.1000, 0.3333, 0.0000
143, 0.1000, 1.0000, 0.0000
144, 0.1000, 1.0000, 0.0000
145, 0.1000, 1.0000, 0.0000
146, 0.1000, 1.0000, 0.0000
147, 0.1000, 0.6667, 0.0000
148, 0.1000, 1.0000, 0.0000
149, 0.1000, 1.0000, 0.0000
150, 0.1000, 0.3333, 0.0000
151, 0.1000, 1.0000, 0.0000
152, 0.1000, 1.0000, 0.0000
153, 0.1000, 0.6667, 0.0000
154, 0.1000, 1.0000, 0.0000
155, 0.1000, 1.0000, 0.0000
156, 0.1000, 0.6667, 0.0000
157, 0.1000, 1.0000, 0.0000
158, 0.1000, 1.0000, 0.0000
159, 0.1000, 1.0000, 0.0000
160, 0.1000, 1.0000, 0.0000
161, 0.1000, 1.0000, 0.0000
162, 0.1000, 1.0000, 0.0000
163, 0.1000, 1.0000, 0.0000
164, 0.1000, 1.0000, 0.0000
165, 0.1000, 1.0000, 0.0000
166, 0.1000, 1.0000, 0.0000
167, 0.1000, 1.0000, 0.0000
168, 0.1000, 1.0000, 0.0000
169, 0.1000, 1.0000, 0.0000
170, 0.1000, 1.0000, 0.0000
171, 0.1000, 1.0000, 0.0000
172, 0.1000, 1.0000, 0.0000
173, 0.1000, 1.0000, 0.0000
174, 0.1000, 1.0000, 0.0000
175, 0.1000, 1.0000, 0.0000
176, 0.1000, 1.0000, 0.0000
177, 0.1000, 1.0000, 0.0000
178, 0.1000, 1.0000, 0.0000
179, 0.1000, 1.0000, 0.0000
180, 0.1000, 1.0000, 0.0000
181, 0.1000, 1.0000, 0.0000
182, 0.1000, 1.0000, 0.0000
183, 0.1000, 1.0000, 0.0000
184, 0.1000, 1.0000, 0.0000
185, 0.1000, 0.3333, 0.0000
186, 0.1000, 0.6667, 0.0000
187, 0.1000, 0.3333, 0.0000
188, 0.1000, 0.6667, 0.0000
189, 0.1000, 1.0000, 0.0000
190, 0.1000, 1.0000, 0.0000
191, 0.1000, 1.0000, 0.0000
192, 0.1000, 1.0000, 0.0000
193, 0.1000, 1.0000, 0.0000
194, 0.1000, 1.0000, 0.0000
195, 0.1000, 0.6667, 0.0000
196, 0.1000, 1.0000, 0.0000
197, 0.1000, 0.6667, 0.0000
198, 0.1000, 1.0000, 0.0000
199, 0.1000, 1.0000, 0.0000
200, 0.1000, 1.0000, 0.0000
201, 0.1000, 1.0000, 0.0000
202, 0.1000, 1.0000, 0.0000
203, 0.1000, 1.0000, 0.0000
204, 0.1000, 0.6667, 0.0000
205, 0.1000, 1.0000, 0.0000
206, 0.1000, 1.0000, 0.0000
207, 0.1000, 1.0000, 0.0000
208, 0.1000, 1.0000, 0.0000
209, 0.1000, 1.0000, 0.0000
210, 0.1000, 1.0000, 0.0000
211, 0.1000, 0.6667, 0.0000
212, 0.1000, 1.0000, 0.0000
213, 0.1000, 1.0000, 0.0000
214, 0.1000, 0.6667, 0.0000
215, 0.1000, 1.0000, 0.0000
216, 0.1000, 0.6667, 0.0000
217, 0.1000, 1.0000, 0.0000
218, 0.1000, 1.0000, 0.0000
219, 0.1000, 0.6667, 0.0000
220, 0.1000, 0.6667, 0.0000
221, 0.1000, 1.0000, 0.0000
222, 0.1000, 1.0000, 0.0000
223, 0.1000, 1.0000, 0.0000
224, 0.1000, 1.0000, 0.0000
225, 0.1000, 1.0000, 0.0000
226, 0.1000, 1.0000, 0.0000
227, 0.1000, 1.0000, 0.0000
228, 0.1000, 1.0000, 0.0000
229, 0.1000, 1.0000, 0.0000
230, 0.1000, 1.0000, 0.0000
231, 0.1000, 1.0000, 0.0000
232, 0.1000, 1.0000, 0.0000
233, 0.1000, 1.0000, 0.0000
234, 0.1000, 1.0000, 0.0000
235, 0.1000, 1.0000, 0.0000
236, 0.1000, 1.0000, 0.0000
237, 0.1000, 1.0000, 0.0000
238, 0.1000, 1.0000, 0.0000
239, 0.1000, 1.0000, 0.0000
240, 0.1000, 1.0000, 0.0000
241, 0.1000, 1.0000, 0.0000
242, 0.1000, 1.0000, 0.0000
243, 0.1000, 1.0000, 0.0000
244, 0.1000, 1.0000, 0.0000
245, 0.1000, 0.6667, 0.0000
246, 0.1000, 1.0000, 0.0000
247, 0.1000, 1.0000, 0.0000
248, 0.1000, 0.6667, 0.0000
249, 0.1000, 0.6667, 0.0000
250, 0.1000, 1.0000, 0.0000
251, 0.1000, 1.0000, 0.0000
252, 0.1000, 1.0000, 0.0000
253, 0.1000, 0.6667, 0.0000
254, 0.1000, 1.0000, 0.0000
255, 0.1000, 1.0000, 0.0000
256, 0.1000, 0.6667, 0.0000
257, 0.1000, 1.0000, 0.0000
258, 0.1000, 1.0000, 0.0000
259, 0.1000, 0.6667, 0.0000
260, 0.1000, 0.6667, 0.0000
261, 0.1000, 1.0000, 0.0000
262, 0.1000, 1.0000, 0.0000
263, 0.1000, 0.6667, 0.0000
264, 0.1000, 1.0000, 0.0000
265, 0.1000, 1.0000, 0.0000
266, 0.1000, 1.0000, 0.0000
267, 0.1000, 0.6667, 0.0000
268, 0.1000, 1.0000, 0.0000
269, 0.1000, 1.0000, 0.0000
270, 0.1000, 1.0000, 0.0000
271, 0.1000, 1.0000, 0.0000
272, 0.1000, 1.0000, 0.0000
273, 0.1000, 1.0000, 0.0000
274, 0.1000, 1.0000, 0.0000
275, 0.1000, 1.0000, 0.0000
276, 0.1000, 0.6667, 0.0000
277, 0.1000, 1.0000, 0.0000
278, 0.1000, 1.0000, 0.0000
279, 0.1000, 1.0000, 0.0000
280, 0.1000, 1.0000, 0.0000
281, 0.1000, 1.0000, 0.0000
282, 0.1000, 1.0000, 0.0000
283, 0.1000, 1.0000, 0.0000
284, 0.1000, 0.6667, 0.0000
285, 0.1000, 1.0000, 0.0000
286, 0.1000, 0.6667, 0.0000
287, 0.1000, 1.0000, 0.0000
288, 0.1000, 1.0000, 0.0000
289, 0.1000, 1.0000, 0.0000
290, 0.1000, 1.0000, 0.0000
291, 0.1000, 1.0000, 0.0000
292, 0.1000, 1.0000, 0.0000
293, 0.1000, 1.0000, 0.0000
294, 0.1000, 1.0000, 0.0000
295, 0.1000, 1.0000, 0.0000
296, 0.1000, 1.0000, 0.0000
297, 0.1000, 1.0000, 0.0000
298, 0.1000, 1.0000, 0.0000
299, 0.1000, 1.0000, 0.0000
300, 0.1000, 0.6667, 0.0000
